title,created_at,text,date
농담,2023-02-09,"허지웅이 쓴 에세이는 오래 전에 [버티는 삶에 관하여]를 읽었던 것이 전부다. 그 이전에도 텔레비전이나 라디오에서도 접해 본 적 없었고, 그래서 평소에 어떤 식으로 말하고 어떤 생각을 가지고 사는 사람인지 알지 못했다. 딱 에세이 한 권 읽었을 뿐인데, ‘아, 이런 사람이구나’ 단번에 알 수 있을 정도로 개성있는 사람이었다. 이번 책을 읽으면서도 전작에서 받았던 그 느낌이 여전히 그대로였다. 참 담백하고 솔직한 사람, 오롯이 ‘살기위해서’ 버티는 것이 체질이 되어버린 사람이구나 싶다. 요즘 니체를 읽고있어서 그런지 이번 책에서 허지웅이 니체를 언급한 부분에 눈길이 갔다. ‘삶의 밑바닥에서 괜찮다는 말이 필요할 때’ 그는 니체를 다시 읽는다. 역시 버티고 이기는 사람이라 니체가 잘 어울린다는 생각을 했다. 니체의 주요 개념 중에서 운명애(아모르파티)와 영원회귀를 설명하면서 니체의 찌질한 삼각관계 연애이야기를 한 부분이다. 엄청난 사랑과 배신의 역풍을 견디고 나서 그 참옥한 밑바닥에서 니체는 기어이 필생의 저작 『차라투스트라는 이렇게 말했다』를 썼다. 그가 책 속에서 영원회귀를 말하면서 떠올렸을 루 살로메. 그는 그녀로 인해 고통을 겪었고 끔찍하고 참담했다. 하지만 그렇다고 해서 그녀와 함께했던 아름다운 시간마저 모두 부정될 수 있는 것인가. 삶의 가장 기쁜 순간을 반복하기 위해서라면 가장 추악한 순간마저 얼마든지 되풀이하겠다고 결심하는 순간 니체는 차라투스트라가 되어 큰 소리로 외치는 것이다. “그것이 삶이었던가? 좋다! 그렇다면 다시 한번!” ’다시 한번!‘을 위치는 니체의 얼굴을 생각하며 슬며시 다운됐던 마음을 비척비척 일으키는 허지웅씨 모습이 떠오르는 듯 하다. 니체에 대한 이야기가 책에 한 번 더 등장하는데, 바로 길거리에서 심하게 매질당하는 말을 끌어안고 소리지르며 정신을 잃고 쓰려진 후 미쳐버리고 결국 몸저누워 세상을 떠난 철학자 니체의 모습을 담은 부분이다. ‘바꿀 수 없는 것을 평온하게 받아들이는 은혜와 바꿔야 할 것을 바꿀 수 있는 용기, 그리고 이 둘을 분별하는 지혜를 허락하소서.’라는 라인홀드 니부어의 기도문 중에서 ‘바꿔야 할 것을 바꿀 수 있는 용기’를 설명하면서 허지웅은 마부에서 학대받는 말을 부둥켜안고 울부짖던 니체를 떠올렸다. ‘바꿔야 할 것을 바꿀 수 있는 사람’은 니체의 언어로 말하자만 ‘초인’ 즉 ‘워버멘쉬’다. 위버멘쉬는 영원회귀와 아모르파티를 실천하는 사람, 이 삶이 영원히 똑같이 반복된다 할지라도 주체적으로 끌어안고 긍정하며 살아내는 사람이다. 따라서 바꿔야 할 것을 바꿀 수 있는 용기란 자기 삶을 향한 주체적인 긍정으로부터 나온다.니체는 평생 마부에게 학대받았을 말을 보면서 그런 삶조차 긍정하고 주체적으로 살아내야 한다는 게 얼마나 슬픈 일인지에 관해 생각하며 그는 대신 맞아주기 위해 말을 감싸 안았던 것이다. 영원회귀고 아모르파티고 위버멘쉬고 그 길에 이르는 처연함에 관해 누구보다 예민하게 공감하고 있었던 것이다.최근에 읽은 세 권의 책에서 이 대목과 비슷하거나 직접 언급된 내용이 있어서 서로 연관되는 느낌이라 흥미로웠다.마흔에 읽는 니체 | 장재형, 최재훈 저죄와 벌 | 표도르 미하일로비치 도스토예프스키, 김연경 저살고 싶다는 농담 | 허지웅 저____________피해의식과 결별하고 타인과 더불어 살아가기로 결심하라는 것. 무엇보다 등 떠밀려 아무런 선택권이 없었다는 듯이 살아가는 게 아닌 자기 의지에 따라 살기로 결정하고 당장 지금 이 순간부터 자신의 시간을 살아내라는 것. 오직 그것만이 우리 삶에 균형과 평온을 가져올 것이다. 내게 시간이 얼마 남지 않았다고 생각하고 이 책을 쓰기 시작했다. 내가 여러분에게 하고 싶은 말을, 내가 듣지 못했던 말을 모두 털어냈다. 나는 앞으로도 시간이 얼마 남지 않았다는 마음으로 살아갈 생각이다. 포스가 여러분과 함께하기를 바라며.살고 싶다는 농담 | 허지웅 저#살고싶다는농담 #허지웅#웅진지식하우스 #독서 #책읽기 #북스타그램 #니체",2023-03-19
농담,2023-01-17,가히 상상이 되지 않는 고통과 힘듦이 느껴졌습니다. 저도 건강이 안 좋은 상황이라 많은 공감이 되네요. 맘도 좀 더 편히 가지게 됐습니다.,2023-03-19
농담,2023-01-15,일상을 사는데에 다시 많은 위로와 도움과 의지를 다지게 됐어요.,2023-03-19
농담,2023-01-11,좋은 책입니다...,2023-03-19
뉴욕 정신과 의사의 사람 도서관,2023-03-18,누구나 삶은 어려움 가운데 정신질환을 가질 수 있다는 것을 다시 알게 되었고 가슴아픈 이야기와 그들의 따뜻한 이야기를 같이 볼 수 있어 저의 인생책이 되었습니다😊,2023-03-19
뉴욕 정신과 의사의 사람 도서관,2023-03-17,잔잔하게 읽히는 책이지만 감동이 있습니다. 다양한 삶은 사는 사람들을 보며 우리 사회는 너무 같은 삶만 강요하는 것이 아닌지 생각해 봅니다. 다양한 삶도 존재하면 그 안에서도 사람은 존중받을 가치가 있다는 것을 다시 한번 느꼈습니다.,2023-03-19
뉴욕 정신과 의사의 사람 도서관,2023-03-17,정신 질환으로 고통받는 분들의 고통에 대해 알고 공감할 수 있는 기회를 주는 책입니다. 타인의 삶에 대한 공감이 필요한 요즘같은 때에 읽어 보면 좋은 책입니다.,2023-03-19
뉴욕 정신과 의사의 사람 도서관,2023-03-09,공감가고 글쓴이의 진심이 보입니다.,2023-03-19
뉴욕 정신과 의사의 사람 도서관,2023-03-04,유퀴즈보고 구매했는데 새로운 관점이었어요,2023-03-19
다이너마이트,2022-11-01,위험한 다이너마이트,2023-03-19
달러구트 꿈 백화점,2023-03-19,,2023-03-19
달러구트 꿈 백화점,2023-03-15,표지 이쁘고 재밌게 읽었어요~,2023-03-19
달러구트 꿈 백화점,2023-03-12,메마른시대에ㅜ몽글몽글한 느낌의 책이었습니다,2023-03-19
달러구트 꿈 백화점,2023-03-08,1편을 읽고나서 가슴 뭉클하기도 하고.. 기발하기도 하면서 동화같은 얘기에 힐링되요아직은 읽기전이지만 2편도 완전 기대 되요,2023-03-19
달러구트 꿈 백화점,2023-03-07,순식간에 읽어버렸습니다 재밌네요~,2023-03-19
당신은 결국 무엇이든 해내는 사람,2023-03-19,"어찌 보면 흔한 문구 일수 있으나,곱씹으면 큰 힐링을 얻을 수 있는 이야기 들입니다",2023-03-19
당신은 결국 무엇이든 해내는 사람,2023-03-18,힘을 주는 책이네요~~~~,2023-03-19
당신은 결국 무엇이든 해내는 사람,2023-03-16,너무좋은책이라 읽고싶었는데 드디어읽어요~,2023-03-19
당신은 결국 무엇이든 해내는 사람,2023-03-16,"후회 없는 하루 보다, 만족할 수 있는 하루",2023-03-19
당신은 결국 무엇이든 해내는 사람,2023-03-16,생각 환기 하기에 좋아요,2023-03-19
당신은 생각보다 강하다,2023-03-19,도움이 많이 되었습니바,2023-03-19
당신은 생각보다 강하다,2023-03-18,좋은 책 잘 읽었어요,2023-03-19
당신은 생각보다 강하다,2023-03-18,좋은책 추천해주셔서 감사합니다,2023-03-19
당신은 생각보다 강하다,2023-03-18,믿고보닌책입니다 만족,2023-03-19
당신은 생각보다 강하다,2023-03-18,위로에 많은 도움이 되는 책이에요 선물드렸는데 좋아하셔요.,2023-03-19
당신은 이미 읽혔다,2023-03-18,"행동심리학. 요즘 관심이 많아진 분야 중 하나이다. 티비에서 프로파일러들이 범인의 행동이나 말투, 눈빛만을 보고 진실인지 아닌지 아는 것. 범인의 행동을 보고 알아내는 정보들. 다른 사람을 속일 수 있다 생각했지만 내 몸은 그러지 못했다는 그 말이 기억에 남았기 때문이다. 웃는 얼굴이 진짜 웃는 것이 아닐 수 도 있다는 것. 화를 낸다고 나에게 적의를 드러내는 것이 아니라는 것. 이 책을 통해 좀 더 자세히 알게 된 느낌이다. 책을 읽다 보니 진짜 이런가... 싶은 행동들도 있었고, 진짜 그렇지..라는 행동들도 있었다. 특히나 인상 깊었던 것들이 있었는데 그중 하나가 바로 난폭운전이었다. 운전하는 사람들이 생각하는 자신만의 공간. 자동차라는 도구에 올라탔을 뿐인데, 그들이 원하는 공간은 맨몸일 때 보다 많게는 10배나 늘어나 있었다. 그 공간을 침범한 다른 차량에 적대적인 감정을 느낀다니. 나 역시 운전할 때 유난히 다른 차량의 위협적인 운전에 예민하게 반응했었다. 큰 사고로 이어질 수 있다는 생각에 내 차 가까이 오는 것이 나를 위협한다 느꼈는데 그 마지노선이 내가 생각하는 안전공간이었던 것이었다. 그리고 가장 흥미로웠던 부분은 남녀사이에 보이는 행동들. 그동안 연예인들이 사진을 찍는 자세들이 비슷하다는 생각을 했었는데, 그 역시 이런 심리학이 반영되어 있었다는 사실을 알게 되었다. 여자들이 자신의 몸 굴곡을 좀 더 부각하는 자세를 취한다든지. 고개를 숙이는 각도나 눈썹을 그리는 위치 같은 것들. 내 몸은 그에 반응하지만 지식으로는 알지 못하는 그런 행동들. 이 책을 읽으며 사람 보는 눈이 좀 더 길러졌다고나 할까? 나에게 호감인 사람과 비호감인 사람을 구별하는 눈이 길러진 것 같은 느낌이 들었다. 아직은 정확하게 알지 못하지만 이제 누군가를 볼 때 그의 심리를 조금은 알 수 있을 것 같은 느낌. 상대가 가진 진짜 생각을 파악하는 힘을 길러주는 흥미로운 책인 것 같다.출판사로부터 도서 협찬을 받았지만,본인의 주관적인 견해에 의하여 작성되었습니다.",2023-03-19
당신은 이미 읽혔다,2023-03-18,"﻿언어를 통해서 상대방의 심리를 알 수 있지만 비언어인 얼굴 표정, 시선, 몸짓 등으로도 인간의 심리를 알 수 있다. 대화하면서 상대방의 표정이나 시선을 살피는 것은 누구나 생각하고 의식하고 있는 점일 것이다. 디테일하게 상대의 몸짓언어가 주는 메시지를 아는 방법이 있다고 한다.커뮤니케이션 분야의 권위자이자 인간행동 전문가 부부가 1970년대부터 몸짓 언어의 비밀을 파헤쳤다. 연구한 것을 바탕으로 쓴 도서가 '당신은 이미 읽혔다'다. 이 책은 2006년도에 출간되었는데 출간 즉시 베스트셀러에 올랐다. 최근에 다시 개정되어 출간된 책을 읽을 수 있었다.개정판에서 저자는 코로나 펜데믹으로인해 몸짓 언어의 중요성이 떨어졌다는 인식을 바꿔주었다. 이제는 화면에 비치는 자신을 제대로 드러내는 방법도 익힐 필요가 있다며 보디랭귀지의 중요성을 언급했다.보통 인간의 90%는 4분 안에 나, 또는 나의 의견에 어떤 태도를 취할 것인지 결정한다고 한다. 즉, 우리는 4분 안에 최대한 긍정적인 몸짓 언어로 상대를 설득하고 상대에게 신뢰를 주어야 한다고 책에서는 말한다.몸짓 언어를 배우는 것은 삶의 전반적인 부분에서 유용하게 활용할 수 있으며, 특히 상대의 감정을 누구보다 빨리 파악하고 상대를 나의 편으로 만들 방법을 알 수 있다고 한다.책에서는 몸의 전반적인 부분에 따른 내포된 의미, 소통 방법과 좋은 관계를 형성하기 위한 방법들을 구체적으로 제시한다. 몸짓의 경우 삽화와 함께 설명이 되어 있어서 독자의 이해를 도왔다.개인적으로 흥미롭게 읽은 부분은 '다리'였다. 다리와 발은 상대의 태도를 파악하는 데 중요한 정보의 원천이 된다고 한다. 걸음걸이나 앉는 자세를 바탕으로 상대의 심리나 성격을 예측할 수 있다. 기억에 남는 실험은 거짓말을 했을 때 다리의 변화다.거짓말 할 때 성별 관계없이 무의식적으로 실험자들의 발 움직임 횟수가 급증했다고 한다. 거짓말 하는 동안 상대를 속이기 위해 표정이나 손의 움직임은 통제 가능했지만 대부분의 실험자들은 발과 다리의 움직임은 신경쓰지 못했다.실제 사람들은 거짓말 할 때 하체의 움직임이 증가한다고 한다. 따라서 상대가 거짓말을 하지 않는지 보려면 하체를 살펴보라는 조언이 기억에 남았다.상대의 심리도 물론이지만, 나 스스로를 좋은 사람으로 인식하게 만드는 방법도 적용가능한 내용이 많았다. 관계를 잘 형성하고 싶은 사람들이 읽어보면 좋을 책이다.*출판사로부터 도서를 제공받아 작성하였습니다.﻿",2023-03-19
당신은 이미 읽혔다,2023-03-18,"《당신은 이미 읽혔다》는 대단히 놀라운 책이에요.이 책은 사람의 몸짓, 얼굴 표정, 목소리 등을 통해 속마음을 읽어내는 방법을 알려주고 있어요.저자 앨런 피즈와 바바라 피즈는 커뮤니케이션 분야의 권위자이자 인간행동 전문가 부부라고 해요.보디랭귀지에 대한 연구가 전무하던 1970년대부터 몸짓 언어의 비밀을 탐구했고, 이 책은 두 사람의 30년 연구가 집대성된 완결판이라고 하네요. 2006년 출간 즉시 베스트셀러에 올랐고 전 세계에 번역 출간되어 몸짓 언어의 독보적 바이블로 자리잡았다는데, 역시나 기대를 저버리지 않네요.열 길 물속은 알아도 한 길 사람속은 모른다는 속담이 있듯이 사람의 마음은 알기가 어려워요. 하지만 어려운 것이지 불가능한 게 아니라는 걸 이 책을 통해 배웠네요. 처음엔 타인의 마음을 알아내고 싶다는 욕구가 컸는데 읽다보니 진짜 중요한 건 따로 있다는 걸 깨달았어요.저자들도 그 점을 미리 언급했어요. 일부에서는 보디랭귀지 연구가 과학적 지식을 동원해 타인의 속마음이나 비밀을 읽어내어 악용한다며 분개하는 이들이 있는데 이는 정확한 내용을 모르기 때문에 생기는 오해라는 거죠. 이 세상 무엇이든 알고 나면 쉽고 편안하지만 모르면 두렵고 의심이 앞서는 법이라고요. 바디랭귀지에 대한 지식과 기술은 인간의 심리를 더 깊이 이해하기 위한 도구로 바라보면 될 것 같아요. 도구의 목적은 편리함과 유익함이에요. 혹시나 이 도구를 악용하는 사람들 때문에 우려가 된다면 더더욱 이 책을 꼭 읽어야 해요.보디랭귀지를 꾸며낼 수 있을까요. 아마도 가장 궁금한 질문일 거예요. 대답은 당연히 '아니오'예요. 보디랭귀지에 관한 연구 내용을 정확하게 알고 나면 앞서 '당연히'라는 표현에 고개를 끄덕이게 될 거예요. 보디랭귀지를 거짓으로 꾸밀 수는 있지만 곧 들킬 수밖에 없어요. 왜냐하면 주요 몸짓과 미세한 신체 신호, 음성 언어 사이에 틀림없이 부조화가 나타나기 때문이에요. 거짓말을 하면 무의식적으로 불안감을 발산하고 결국 입에서 나오는 말과 모순되는 몸짓이 나타난다고 해요. 물론 정치가나 변호사, 배우, 아나운서처럼 직업적으로 거짓말을 하는 사람들은 보디랭귀지를 훈련하여 사람들을 완벽하게 속이기 위한 노력이 성공한 듯 보일 수 있어요. 누군가를 만나 일부러 거짓말을 하면서 의식적으로 보디랭귀지를 최대한 억제하는 실험을 했더니 큰 몸짓은 의식적으로 통제할 수 있지만 수많은 미세 몸짓들은 드러난다는 거예요. 촬영된 영상을 느린 동작으로 재생해 보면 얼굴 근육의 움직임, 동공의 확장 혹은 수축, 땀, 홍조, 눈 깜빡임 등 미세 몸짓들이 순식간에 나타났다 사라진다고 해요. 정말 찰나지만 완전히 감출 수는 없어서 관찰력이 뛰어난 사람이나 전문가는 포착할 수 있는 거죠.우리가 보디랭귀지를 배워야 하는 이유는 뭘까요. 긍정적인 보디랭귀지를 사용할 줄 알면 원활한 의사소통이 가능하기 때문이에요. 본인 의도와는 다른 메시지를 전달할 수 있는 부정적인 보디랭귀지를 없앨 수 있어서 다른 사람들과 편안한 관계를 맺을 수 있고, 상대에게 더욱 호감을 줄 수 있어요. 속마음을 읽어내는 능력은 진심을 다해야 그 진가를 발휘할 수 있어요. 타인은 물론 나를 이해할 수 있는 유익한 수업을 받은 것 같아요.﻿",2023-03-19
